target_id	length	eff_length	est_counts	tpm
ENSONIT00000000001.1	7527	7213.51	248.16	4.82506
ENSONIT00000000002.1	2865	2551.51	45.0389	2.47576
ENSONIT00000000003.1	1261	947.513	131.204	19.4214
ENSONIT00000000004.1	5342	5028.51	1417	39.5228
ENSONIT00000000005.1	3889	3575.51	145	5.68784
ENSONIT00000000006.1	948	634.784	0	0
ENSONIT00000000007.1	3180	2866.51	107	5.23537
ENSONIT00000000008.1	487	200.255	5139	3599.25
ENSONIT00000000009.1	1438	1124.51	21	2.61922
ENSONIT00000000010.1	837	524.763	34	9.08727
ENSONIT00000000011.1	7684	7370.51	101	1.92195
ENSONIT00000000012.1	6448	6134.51	189.135	4.32425
ENSONIT00000000013.1	1659	1345.51	43.516	4.53606
ENSONIT00000000014.1	1419	1105.51	68.3485	8.67128
ENSONIT00000000015.1	903	590.085	10	2.37686
ENSONIT00000000016.1	1940	1626.51	38.7485	3.3413
ENSONIT00000000017.1	933	619.851	0	0
ENSONIT00000000018.1	3892	3578.51	489	19.1657
ENSONIT00000000019.1	1045	731.513	21.8837	4.19582
ENSONIT00000000020.1	2356	2042.51	10	0.686678
ENSONIT00000000021.1	4333	4019.51	155	5.40849
ENSONIT00000000022.1	1581	1267.51	6	0.663921
ENSONIT00000000023.1	4614	4300.51	317.822	10.3653
ENSONIT00000000024.1	3198	2884.51	16.1784	0.786646
ENSONIT00000000025.1	4590	4276.51	45	1.47584
ENSONIT00000000026.1	681	373.454	408	153.229
ENSONIT00000000027.1	828	515.923	1.58722	0.43149
ENSONIT00000000028.1	1315	1001.51	7.41278	1.03811
ENSONIT00000000029.1	771	460.112	0	0
ENSONIT00000000030.1	705	396.336	0	0
ENSONIT00000000031.1	1431	1117.51	0	0
ENSONIT00000000032.1	732	422.295	1	0.332125
ENSONIT00000000033.1	1746	1432.51	4.85474	0.475319
ENSONIT00000000034.1	489	201.903	0	0
ENSONIT00000000035.1	4196	3882.51	2627.76	94.927
ENSONIT00000000036.1	663	356.481	2	0.786885
ENSONIT00000000037.1	1910	1596.51	41	3.60188
ENSONIT00000000038.1	444	166.754	6	5.04652
ENSONIT00000000039.1	3574	3260.51	155	6.66751
ENSONIT00000000040.1	4793	4479.51	1256	39.3257
ENSONIT00000000041.1	3381	3067.51	74.0019	3.38356
ENSONIT00000000042.1	2159	1845.51	34	2.58392
ENSONIT00000000043.1	2452	2138.51	128.244	8.41092
ENSONIT00000000044.1	1593	1279.51	0	0
ENSONIT00000000045.1	2701	2387.51	54	3.17224
ENSONIT00000000046.1	822	510.01	0	0
ENSONIT00000000047.1	5615	5301.51	387.135	10.2419
ENSONIT00000000048.1	3524	3210.51	150.665	6.58196
ENSONIT00000000049.1	2216	1902.51	199	14.6704
ENSONIT00000000050.1	3987	3673.51	186	7.10148
ENSONIT00000000051.1	1779	1465.51	150	14.3555
ENSONIT00000000052.1	4225	3911.51	402.961	14.4489
ENSONIT00000000053.1	252	53.0168	20	52.9096
ENSONIT00000000054.1	1925	1611.51	1	0.087033
ENSONIT00000000055.1	2408	2094.51	78	5.22311
ENSONIT00000000056.1	621	317.461	0	0
ENSONIT00000000057.1	2756	2442.51	2041	117.199
ENSONIT00000000058.1	1560	1246.51	218	24.5289
ENSONIT00000000059.1	4662	4348.51	301	9.70831
ENSONIT00000000060.1	3705	3391.51	77	3.18431
ENSONIT00000000061.1	5249	4935.51	35	0.994612
ENSONIT00000000062.1	3788	3474.51	67.9667	2.7436
ENSONIT00000000063.1	1281	967.513	0	0
ENSONIT00000000064.1	1084	770.513	38	6.91706
ENSONIT00000000065.1	932	618.863	37	8.38543
ENSONIT00000000066.1	1914	1600.51	201	17.6139
ENSONIT00000000067.1	989	675.551	73	15.1559
ENSONIT00000000068.1	2325	2011.51	28	1.95233
ENSONIT00000000069.1	3923	3609.51	146	5.67312
ENSONIT00000000070.1	3705	3391.51	90	3.72192
ENSONIT00000000071.1	2997	2683.51	0	0
ENSONIT00000000072.1	1976	1662.51	9	0.759268
ENSONIT00000000073.1	4689	4375.51	70	2.24381
ENSONIT00000000074.1	1955	1641.51	686	58.6135
ENSONIT00000000075.1	5508	5194.51	81.2139	2.19282
ENSONIT00000000076.1	3426	3112.51	63.3373	2.85408
ENSONIT00000000077.1	5038	4724.51	264	7.83727
ENSONIT00000000078.1	4171	3857.51	320	11.6348
ENSONIT00000000079.1	2354	2040.51	329.022	22.6153
ENSONIT00000000080.1	2515	2201.51	115	7.32646
ENSONIT00000000081.1	2378	2064.51	34.3775	2.33547
ENSONIT00000000082.1	1662	1348.51	0	0
ENSONIT00000000083.1	2361	2047.51	198.93	13.6267
ENSONIT00000000084.1	3525	3211.51	535	23.3648
ENSONIT00000000085.1	1716	1402.51	44	4.40011
ENSONIT00000000086.1	8305	7991.51	158	2.77297
ENSONIT00000000087.1	1392	1078.51	121	15.7354
ENSONIT00000000088.1	3217	2903.51	188.226	9.09232
ENSONIT00000000089.1	804	492.367	121.081	34.491
ENSONIT00000000090.1	1897	1583.51	255	22.5858
ENSONIT00000000091.1	6765	6451.51	84	1.82615
ENSONIT00000000092.1	2004	1690.51	42	3.48456
ENSONIT00000000093.1	663	356.481	85	33.4426
ENSONIT00000000094.1	2085	1771.51	49	3.87944
ENSONIT00000000095.1	3537	3223.51	75.4756	3.28394
ENSONIT00000000096.1	4064	3750.51	40.5244	1.51546
ENSONIT00000000097.1	2633	2319.51	50	3.02337
ENSONIT00000000098.1	1083	769.513	17	3.09849
ENSONIT00000000099.1	891	578.169	14	3.39618
ENSONIT00000000100.1	1542	1228.51	35	3.99582
ENSONIT00000000101.1	1449	1135.51	51	6.29935
ENSONIT00000000102.1	480	194.686	377	271.596
ENSONIT00000000103.1	5578	5264.51	521	13.8802
ENSONIT00000000104.1	1428	1114.51	5	0.62922
ENSONIT00000000105.1	2163	1849.51	204	15.47
ENSONIT00000000106.1	2614	2300.51	54.8548	3.34432
ENSONIT00000000107.1	1398	1084.51	0.145175	0.0187748
ENSONIT00000000108.1	2879	2565.51	424	23.1798
ENSONIT00000000109.1	4139	3825.51	20.4738	0.750632
ENSONIT00000000110.1	3540	3226.51	3.52617	0.153281
ENSONIT00000000111.1	4344	4030.51	327.799	11.4068
ENSONIT00000000112.1	1965	1651.51	128	10.8704
ENSONIT00000000113.1	1420	1106.51	60	7.60523
ENSONIT00000000114.1	2532	2218.51	86	5.43694
ENSONIT00000000115.1	6356	6042.51	687	15.9462
ENSONIT00000000116.1	3789	3475.51	0	0
ENSONIT00000000117.1	1740	1426.51	0	0
ENSONIT00000000118.1	2960	2646.51	62.9325	3.33518
ENSONIT00000000119.1	699	390.626	26.0675	9.35955
ENSONIT00000000120.1	1338	1024.51	22	3.01178
ENSONIT00000000121.1	951	637.765	61	13.4149
ENSONIT00000000122.1	657	350.858	267	106.733
ENSONIT00000000123.1	3098	2784.51	322	16.219
ENSONIT00000000124.1	2273	1959.51	440.22	31.5093
ENSONIT00000000125.1	1245	931.513	0	0
ENSONIT00000000126.1	3243	2929.51	340	16.278
ENSONIT00000000127.1	4849	4535.51	327.532	10.1285
ENSONIT00000000128.1	3687	3373.51	21.4684	0.892557
ENSONIT00000000129.1	1728	1414.51	179	17.7486
ENSONIT00000000130.1	1483	1169.51	133.643	16.0272
ENSONIT00000000131.1	2301	1987.51	164	11.5732
ENSONIT00000000132.1	960	646.716	0	0
ENSONIT00000000133.1	5154	4840.51	16	0.463603
ENSONIT00000000134.1	885	572.202	3	0.735343
ENSONIT00000000135.1	7644	7330.51	161.217	3.08457
ENSONIT00000000136.1	4290	3976.51	2.64241	0.0931999
ENSONIT00000000137.1	3485	3171.51	96.9248	4.28634
ENSONIT00000000138.1	2876	2562.51	161	8.81206
ENSONIT00000000139.1	1812	1498.51	0	0
ENSONIT00000000140.1	6844	6530.51	98.2873	2.1109
ENSONIT00000000141.1	1913	1599.51	35	3.06901
ENSONIT00000000142.1	2423	2109.51	42.6981	2.83886
ENSONIT00000000143.1	2451	2137.51	30.3019	1.98829
ENSONIT00000000144.1	2003	1689.51	46	3.81869
ENSONIT00000000145.1	792	480.632	17	4.96083
ENSONIT00000000146.1	7513	7199.51	61.5158	1.1984
ENSONIT00000000147.1	3461	3147.51	1199.94	53.4698
ENSONIT00000000148.1	2439	2125.51	0.0636326	0.00419888
ENSONIT00000000149.1	2400	2086.51	59.1923	3.97889
ENSONIT00000000150.1	1182	868.513	11.2066	1.80974
ENSONIT00000000151.1	483	197.084	0	0
ENSONIT00000000152.1	870	557.395	86	21.6398
ENSONIT00000000153.1	1146	832.513	21.2351	3.57751
ENSONIT00000000154.1	1218	904.513	19.7649	3.06477
ENSONIT00000000155.1	1659	1345.51	7.19983	0.750502
ENSONIT00000000156.1	1671	1357.51	0.00110571	0.000114239
ENSONIT00000000157.1	6499	6185.51	71	1.60991
ENSONIT00000000158.1	8869	8555.51	54.8388	0.898999
ENSONIT00000000159.1	3754	3440.51	36	1.46756
ENSONIT00000000160.1	5545	5231.51	22.9625	0.615614
ENSONIT00000000161.1	1863	1549.51	26.1988	2.37139
ENSONIT00000000162.1	753	442.63	0	0
ENSONIT00000000163.1	672	364.953	4.19382	1.61172
ENSONIT00000000164.1	1128	814.513	11	1.89414
ENSONIT00000000165.1	2371	2057.51	14.4193	0.982921
ENSONIT00000000166.1	7227	6913.51	134	2.71847
ENSONIT00000000167.1	6312	5998.51	0	0
ENSONIT00000000168.1	2126	1812.51	152	11.762
ENSONIT00000000169.1	6003	5689.51	152.596	3.76171
ENSONIT00000000170.1	693	384.891	185	67.4143
ENSONIT00000000171.1	4604	4290.51	35.1762	1.14989
ENSONIT00000000172.1	1077	763.513	13.2279	2.42992
ENSONIT00000000173.1	987	673.572	41	8.53724
ENSONIT00000000174.1	6844	6530.51	665.98	14.3031
ENSONIT00000000175.1	3775	3461.51	1208.6	48.9706
ENSONIT00000000176.1	1338	1024.51	91	12.4578
ENSONIT00000000177.1	7865	7551.51	290.774	5.40057
ENSONIT00000000178.1	4710	4396.51	32.1895	1.02689
ENSONIT00000000179.1	6386	6072.51	381	8.79983
ENSONIT00000000180.1	2559	2245.51	0	0
ENSONIT00000000181.1	9117	8803.51	0	0
ENSONIT00000000182.1	12218	11904.5	519.262	6.11776
ENSONIT00000000183.1	855	542.53	37	9.56524
ENSONIT00000000184.1	2193	1879.51	4	0.298492
ENSONIT00000000185.1	1704	1390.51	0	0
ENSONIT00000000186.1	3249	2935.51	25	1.19447
ENSONIT00000000187.1	1734	1420.51	0	0
ENSONIT00000000188.1	1458	1144.51	0	0
ENSONIT00000000189.1	1374	1060.51	0	0
ENSONIT00000000190.1	3726	3412.51	61.0216	2.508
ENSONIT00000000191.1	1545	1231.51	13.9784	1.59198
ENSONIT00000000192.1	3799	3485.51	176	7.08213
ENSONIT00000000193.1	1941	1627.51	1.31321e-06	1.13169e-07
ENSONIT00000000194.1	3441	3127.51	196	8.78971
ENSONIT00000000195.1	1623	1309.51	0	0
ENSONIT00000000196.1	1987	1673.51	65.7384	5.50945
ENSONIT00000000197.1	2391	2077.51	329	22.2111
ENSONIT00000000198.1	1707	1393.51	1	0.100648
