target_id	length	eff_length	est_counts	tpm
ENSONIT00000000001.1	7527	7273.47	614.524	11.5911
ENSONIT00000000002.1	2865	2611.47	79.0538	4.15304
ENSONIT00000000003.1	1261	1007.47	411.773	56.0729
ENSONIT00000000004.1	5342	5088.47	6	0.161768
ENSONIT00000000005.1	3889	3635.47	636	24.0008
ENSONIT00000000006.1	948	694.594	0	0
ENSONIT00000000007.1	3180	2926.47	148	6.93819
ENSONIT00000000008.1	487	252.16	6263	3407.5
ENSONIT00000000009.1	1438	1184.47	0	0
ENSONIT00000000010.1	837	584.266	0	0
ENSONIT00000000011.1	7684	7430.47	123	2.271
ENSONIT00000000012.1	6448	6194.47	436.306	9.66308
ENSONIT00000000013.1	1659	1405.47	245.006	23.9157
ENSONIT00000000014.1	1419	1165.47	79.6883	9.38039
ENSONIT00000000015.1	903	649.774	11	2.32252
ENSONIT00000000016.1	1940	1686.47	138.32	11.2521
ENSONIT00000000017.1	933	679.646	4.91946	0.993031
ENSONIT00000000018.1	3892	3638.47	204	7.69201
ENSONIT00000000019.1	1045	791.473	16.9892	2.94486
ENSONIT00000000020.1	2356	2102.47	0	0
ENSONIT00000000021.1	4333	4079.47	1	0.0336298
ENSONIT00000000022.1	1581	1327.47	0	0
ENSONIT00000000023.1	4614	4360.47	277.087	8.71789
ENSONIT00000000024.1	3198	2944.47	29.9131	1.39374
ENSONIT00000000025.1	4590	4336.47	217	6.86518
ENSONIT00000000026.1	681	431.429	561	178.395
ENSONIT00000000027.1	828	575.35	0	0
ENSONIT00000000028.1	1315	1061.47	0	0
ENSONIT00000000029.1	771	519.192	0	0
ENSONIT00000000030.1	705	454.706	0	0
ENSONIT00000000031.1	1431	1177.47	6	0.699084
ENSONIT00000000032.1	732	481.01	0	0
ENSONIT00000000033.1	1746	1492.47	6.09247	0.560036
ENSONIT00000000034.1	489	253.883	8	4.323
ENSONIT00000000035.1	4196	3942.47	3552.35	123.616
ENSONIT00000000036.1	663	414.1	3.32165	1.10047
ENSONIT00000000037.1	1910	1656.47	62	5.13495
ENSONIT00000000038.1	444	216.006	10	6.35131
ENSONIT00000000039.1	3574	3320.47	326	13.4693
ENSONIT00000000040.1	4793	4539.47	261.271	7.89612
ENSONIT00000000041.1	3381	3127.47	34.7295	1.52347
ENSONIT00000000042.1	2159	1905.47	39	2.80796
ENSONIT00000000043.1	2452	2198.47	386.653	24.1284
ENSONIT00000000044.1	1593	1339.47	0	0
ENSONIT00000000045.1	2701	2447.47	20	1.12109
ENSONIT00000000046.1	822	569.434	0	0
ENSONIT00000000047.1	5615	5361.47	152.087	3.89167
ENSONIT00000000048.1	3524	3270.47	192.133	8.05972
ENSONIT00000000049.1	2216	1962.47	290.489	20.3074
ENSONIT00000000050.1	3987	3733.47	4	0.146986
ENSONIT00000000051.1	1779	1525.47	223	20.0553
ENSONIT00000000052.1	4225	3971.47	30.7443	1.06204
ENSONIT00000000053.1	252	77.2251	0	0
ENSONIT00000000054.1	1925	1671.47	0	0
ENSONIT00000000055.1	2408	2154.47	0	0
ENSONIT00000000056.1	621	374.083	0	0
ENSONIT00000000057.1	2756	2502.47	4881	267.589
ENSONIT00000000058.1	1560	1306.47	297	31.1878
ENSONIT00000000059.1	4662	4408.47	662	20.6015
ENSONIT00000000060.1	3705	3451.47	96	3.81589
ENSONIT00000000061.1	5249	4995.47	11	0.302096
ENSONIT00000000062.1	3788	3534.47	159.004	6.1718
ENSONIT00000000063.1	1281	1027.47	2.77749	0.370861
ENSONIT00000000064.1	1084	830.473	29	4.79073
ENSONIT00000000065.1	932	678.646	82	16.5767
ENSONIT00000000066.1	1914	1660.47	1	0.0826223
ENSONIT00000000067.1	989	735.484	126	23.5031
ENSONIT00000000068.1	2325	2071.47	47	3.11277
ENSONIT00000000069.1	3923	3669.47	1525.47	57.0333
ENSONIT00000000070.1	3705	3451.47	83	3.29915
ENSONIT00000000071.1	2997	2743.47	0	0
ENSONIT00000000072.1	1976	1722.47	38	3.02663
ENSONIT00000000073.1	4689	4435.47	77	2.38166
ENSONIT00000000074.1	1955	1701.47	2772	223.51
ENSONIT00000000075.1	5508	5254.47	120.653	3.15019
ENSONIT00000000076.1	3426	3172.47	49.154	2.12564
ENSONIT00000000077.1	5038	4784.47	20	0.573489
ENSONIT00000000078.1	4171	3917.47	668	23.3937
ENSONIT00000000079.1	2354	2100.47	35.0021	2.28616
ENSONIT00000000080.1	2515	2261.47	86	5.21718
ENSONIT00000000081.1	2378	2124.47	24.6908	1.59446
ENSONIT00000000082.1	1662	1408.47	0	0
ENSONIT00000000083.1	2361	2107.47	300.784	19.5804
ENSONIT00000000084.1	3525	3271.47	632	26.5035
ENSONIT00000000085.1	1716	1462.47	49	4.5966
ENSONIT00000000086.1	8305	8051.47	239	4.07241
ENSONIT00000000087.1	1392	1138.47	183	22.0525
ENSONIT00000000088.1	3217	2963.47	169.386	7.84163
ENSONIT00000000089.1	804	551.676	91.4673	22.7463
ENSONIT00000000090.1	1897	1643.47	486	40.5698
ENSONIT00000000091.1	6765	6511.47	113	2.38083
ENSONIT00000000092.1	2004	1750.47	0	0
ENSONIT00000000093.1	663	414.1	19	6.29474
ENSONIT00000000094.1	2085	1831.47	105	7.86534
ENSONIT00000000095.1	3537	3283.47	3.78295	0.158061
ENSONIT00000000096.1	4064	3810.47	1.21705	0.0438187
ENSONIT00000000097.1	2633	2379.47	11	0.634221
ENSONIT00000000098.1	1083	829.473	7	1.15778
ENSONIT00000000099.1	891	637.844	7	1.50561
ENSONIT00000000100.1	1542	1288.47	123	13.0966
ENSONIT00000000101.1	1449	1195.47	94	10.7874
ENSONIT00000000102.1	480	246.227	4	2.22871
ENSONIT00000000103.1	5578	5324.47	1694	43.6481
