target_id	length	eff_length	est_counts	tpm
ENSONIT00000000001.1	7527	7210.84	817.523	13.254
ENSONIT00000000002.1	2865	2548.84	64.26	2.94736
ENSONIT00000000003.1	1261	944.839	471.78	58.3735
ENSONIT00000000004.1	5342	5025.84	165	3.83804
ENSONIT00000000005.1	3889	3572.84	135	4.41728
ENSONIT00000000006.1	948	632.078	0	0
ENSONIT00000000007.1	3180	2863.84	119	4.85772
ENSONIT00000000008.1	487	198.135	4516	2664.57
ENSONIT00000000009.1	1438	1121.84	0	0
ENSONIT00000000010.1	837	522.159	301	67.3903
ENSONIT00000000011.1	7684	7367.84	58	0.920284
ENSONIT00000000012.1	6448	6131.84	226.622	4.32062
ENSONIT00000000013.1	1659	1342.84	78.371	6.82285
ENSONIT00000000014.1	1419	1102.84	35.7303	3.78756
ENSONIT00000000015.1	903	587.397	7.2766	1.44821
ENSONIT00000000016.1	1940	1623.84	103.742	7.46872
ENSONIT00000000017.1	933	617.177	0	0
ENSONIT00000000018.1	3892	3575.84	406	13.2734
ENSONIT00000000019.1	1045	728.839	13.8877	2.22757
ENSONIT00000000020.1	2356	2039.84	0	0
ENSONIT00000000021.1	4333	4016.84	1	0.0291038
ENSONIT00000000022.1	1581	1264.84	1	0.092427
ENSONIT00000000023.1	4614	4297.84	130.169	3.54072
ENSONIT00000000024.1	3198	2881.84	42.831	1.73749
ENSONIT00000000025.1	4590	4273.84	83	2.27036
ENSONIT00000000026.1	681	370.994	145	45.6915
ENSONIT00000000027.1	828	513.315	0	0
ENSONIT00000000028.1	1315	998.839	0	0
ENSONIT00000000029.1	771	457.529	0	0
ENSONIT00000000030.1	705	393.774	0	0
ENSONIT00000000031.1	1431	1114.84	0	0
ENSONIT00000000032.1	732	419.707	0	0
ENSONIT00000000033.1	1746	1429.84	0	0
ENSONIT00000000034.1	489	199.779	1	0.585172
ENSONIT00000000035.1	4196	3879.84	2243.92	67.6127
ENSONIT00000000036.1	663	353.931	2.73299	0.902722
ENSONIT00000000037.1	1910	1593.84	9	0.660134
ENSONIT00000000038.1	444	164.625	4	2.84052
ENSONIT00000000039.1	3574	3257.84	204	7.3204
ENSONIT00000000040.1	4793	4476.84	617.443	16.1235
ENSONIT00000000041.1	3381	3064.84	42.5572	1.6233
ENSONIT00000000042.1	2159	1842.84	21	1.33219
ENSONIT00000000043.1	2452	2135.84	105.078	5.75147
ENSONIT00000000044.1	1593	1276.84	0	0
ENSONIT00000000045.1	2701	2384.84	0	0
ENSONIT00000000046.1	822	507.441	0	0
ENSONIT00000000047.1	5615	5298.84	374.844	8.26998
ENSONIT00000000048.1	3524	3207.84	25.0974	0.91464
ENSONIT00000000049.1	2216	1899.84	98.4862	6.06028
ENSONIT00000000050.1	3987	3670.84	0	0
ENSONIT00000000051.1	1779	1462.84	195	15.5838
ENSONIT00000000052.1	4225	3908.84	8.84441	0.264518
ENSONIT00000000053.1	252	49.0985	0	0
ENSONIT00000000054.1	1925	1608.84	2	0.145329
ENSONIT00000000055.1	2408	2091.84	5.88576	0.328934
ENSONIT00000000056.1	621	314.805	0.114242	0.0424246
ENSONIT00000000057.1	2756	2439.84	2135	102.299
ENSONIT00000000058.1	1560	1243.84	105	9.86869
ENSONIT00000000059.1	4662	4345.84	328	8.82337
ENSONIT00000000060.1	3705	3388.84	26	0.896926
ENSONIT00000000061.1	5249	4932.84	12	0.284393
ENSONIT00000000062.1	3788	3471.84	20.3241	0.684363
ENSONIT00000000063.1	1281	964.839	0	0
ENSONIT00000000064.1	1084	767.839	14	2.13153
ENSONIT00000000065.1	932	616.177	40	7.58907
ENSONIT00000000066.1	1914	1597.84	121	8.85292
ENSONIT00000000067.1	989	672.886	64	11.1192
ENSONIT00000000068.1	2325	2008.84	19	1.10571
ENSONIT00000000069.1	3923	3606.84	431	13.9696
ENSONIT00000000070.1	3705	3388.84	39	1.34539
ENSONIT00000000071.1	2997	2680.84	0	0
ENSONIT00000000072.1	1976	1659.84	81	5.70497
ENSONIT00000000073.1	4689	4372.84	64	1.711
ENSONIT00000000074.1	1955	1638.84	926	66.0555
ENSONIT00000000075.1	5508	5191.84	60.018	1.35143
ENSONIT00000000076.1	3426	3109.84	26.0501	0.979276
ENSONIT00000000077.1	5038	4721.84	124	3.07004
ENSONIT00000000078.1	4171	3854.84	395	11.9791
ENSONIT00000000079.1	2354	2037.84	2833.74	162.564
ENSONIT00000000080.1	2515	2198.84	136	7.23069
ENSONIT00000000081.1	2378	2061.84	3.68717	0.209061
ENSONIT00000000082.1	1662	1345.84	1.59325	0.138396
ENSONIT00000000083.1	2361	2044.84	54.3452	3.10696
ENSONIT00000000084.1	3525	3208.84	277	10.0917
ENSONIT00000000085.1	1716	1399.84	21	1.75378
ENSONIT00000000086.1	8305	7988.84	142	2.07797
ENSONIT00000000087.1	1392	1075.84	60	6.51986
ENSONIT00000000088.1	3217	2900.84	136.5	5.50103
ENSONIT00000000089.1	804	489.797	59.9524	14.3095
ENSONIT00000000090.1	1897	1580.84	474	35.053
ENSONIT00000000091.1	6765	6448.84	14	0.253794
ENSONIT00000000092.1	2004	1687.84	0	0
ENSONIT00000000093.1	663	353.931	34	11.2304
ENSONIT00000000094.1	2085	1768.84	29	1.91666
ENSONIT00000000095.1	3537	3220.84	19.5404	0.70925
ENSONIT00000000096.1	4064	3747.84	4.45957	0.139106
ENSONIT00000000097.1	2633	2316.84	3	0.151377
ENSONIT00000000098.1	1083	766.839	1	0.152451
ENSONIT00000000099.1	891	575.534	4	0.8125
ENSONIT00000000100.1	1542	1225.84	32	3.05176
ENSONIT00000000101.1	1449	1132.84	69	7.12058
ENSONIT00000000102.1	480	192.53	61	37.0396
ENSONIT00000000103.1	5578	5261.84	349	7.75393
ENSONIT00000000104.1	1428	1111.84	63	6.62419
ENSONIT00000000105.1	2163	1846.84	51	3.22831
ENSONIT00000000106.1	2614	2297.84	0	0
