target_id	length	eff_length	est_counts	tpm
ENSONIT00000000001.1	7527	7230.45	1165.01	22.4045
ENSONIT00000000002.1	2865	2568.45	238.464	12.9099
ENSONIT00000000003.1	1261	964.447	625.812	90.2268
ENSONIT00000000004.1	5342	5045.45	8	0.220476
ENSONIT00000000005.1	3889	3592.45	130.708	5.05918
ENSONIT00000000006.1	948	651.593	21.2925	4.5438
ENSONIT00000000007.1	3180	2883.45	144	6.94418
ENSONIT00000000008.1	487	208.316	2242	1496.53
ENSONIT00000000009.1	1438	1141.45	1	0.121819
ENSONIT00000000010.1	837	541.198	0	0
ENSONIT00000000011.1	7684	7387.45	115	2.16458
ENSONIT00000000012.1	6448	6151.45	648.13	14.6506
ENSONIT00000000013.1	1659	1362.45	0	0
ENSONIT00000000014.1	1419	1122.45	830.668	102.904
ENSONIT00000000015.1	903	606.745	113.201	25.9427
ENSONIT00000000016.1	1940	1643.45	83.5037	7.06513
ENSONIT00000000017.1	933	636.654	1.65158	0.360716
ENSONIT00000000018.1	3892	3595.45	336	12.9944
ENSONIT00000000019.1	1045	748.447	174.806	32.4762
ENSONIT00000000020.1	2356	2059.45	0	0
ENSONIT00000000021.1	4333	4036.45	3	0.103346
ENSONIT00000000022.1	1581	1284.45	479.537	51.913
ENSONIT00000000023.1	4614	4317.45	460	14.815
ENSONIT00000000024.1	3198	2901.45	0	0
ENSONIT00000000025.1	4590	4293.45	98.463	3.18887
ENSONIT00000000026.1	681	387.777	548	196.503
ENSONIT00000000027.1	828	532.277	0	0
ENSONIT00000000028.1	1315	1018.45	0	0
ENSONIT00000000029.1	771	475.867	0	0
ENSONIT00000000030.1	705	411.055	1	0.338276
ENSONIT00000000031.1	1431	1134.45	0	0
ENSONIT00000000032.1	732	437.492	0	0
ENSONIT00000000033.1	1746	1449.45	0	0
ENSONIT00000000034.1	489	210.047	8.13601	5.38598
ENSONIT00000000035.1	4196	3899.45	1509.8	53.8379
ENSONIT00000000036.1	663	370.32	2.8768	1.08019
ENSONIT00000000037.1	1910	1613.45	0	0
ENSONIT00000000038.1	444	172.701	140.864	113.416
ENSONIT00000000039.1	3574	3277.45	449	19.0494
ENSONIT00000000040.1	4793	4496.45	6.36891	0.196954
ENSONIT00000000041.1	3381	3084.45	8.63109	0.389098
ENSONIT00000000042.1	2159	1862.45	450	33.5969
ENSONIT00000000043.1	2452	2155.45	202.195	13.0438
ENSONIT00000000044.1	1593	1296.45	0	0
ENSONIT00000000045.1	2701	2404.45	76	4.3951
ENSONIT00000000046.1	822	526.335	0	0
ENSONIT00000000047.1	5615	5318.45	103.002	2.69296
ENSONIT00000000048.1	3524	3227.45	187.934	8.09687
ENSONIT00000000049.1	2216	1919.45	37.2133	2.69583
ENSONIT00000000050.1	3987	3690.45	133	5.01121
ENSONIT00000000051.1	1779	1482.45	1108	103.928
ENSONIT00000000052.1	4225	3928.45	19.184	0.679029
ENSONIT00000000053.1	252	53.7651	2	5.17249
ENSONIT00000000054.1	1925	1628.45	2	0.170776
ENSONIT00000000055.1	2408	2111.45	3.5562	0.234194
ENSONIT00000000056.1	621	330.237	0.443799	0.186866
ENSONIT00000000057.1	2756	2459.45	1563	88.3673
ENSONIT00000000058.1	1560	1263.45	118	12.9866
ENSONIT00000000059.1	4662	4365.45	665	21.1818
ENSONIT00000000060.1	3705	3408.45	183	7.4656
ENSONIT00000000061.1	5249	4952.45	3	0.0842309
ENSONIT00000000062.1	3788	3491.45	19.4717	0.775478
ENSONIT00000000063.1	1281	984.447	0	0
ENSONIT00000000064.1	1084	787.447	3	0.529749
ENSONIT00000000065.1	932	635.661	339	74.1557
ENSONIT00000000066.1	1914	1617.45	1254	107.805
ENSONIT00000000067.1	989	692.466	114	22.8916
ENSONIT00000000068.1	2325	2028.45	161	11.0365
ENSONIT00000000069.1	3923	3626.45	45	1.72545
ENSONIT00000000070.1	3705	3408.45	805	32.8405
ENSONIT00000000071.1	2997	2700.45	0	0
ENSONIT00000000072.1	1976	1679.45	16	1.32472
ENSONIT00000000073.1	4689	4392.45	447	14.1505
ENSONIT00000000074.1	1955	1658.45	810	67.9131
ENSONIT00000000075.1	5508	5211.45	156.684	4.18059
ENSONIT00000000076.1	3426	3129.45	335.912	14.9255
ENSONIT00000000077.1	5038	4741.45	8	0.234612
ENSONIT00000000078.1	4171	3874.45	251	9.00812
ENSONIT00000000079.1	2354	2057.45	2.00005	0.135171
ENSONIT00000000080.1	2515	2218.45	150	9.40183
ENSONIT00000000081.1	2378	2081.45	488.566	32.6384
ENSONIT00000000082.1	1662	1365.45	0	0
ENSONIT00000000083.1	2361	2064.45	5.39574	0.363427
ENSONIT00000000084.1	3525	3228.45	947	40.7875
ENSONIT00000000085.1	1716	1419.45	522	51.1354
ENSONIT00000000086.1	8305	8008.45	367	6.37218
ENSONIT00000000087.1	1392	1095.45	308	39.0957
ENSONIT00000000088.1	3217	2920.45	35.2795	1.67974
ENSONIT00000000089.1	804	508.466	18.8576	5.15698
ENSONIT00000000090.1	1897	1600.45	150.415	13.0684
ENSONIT00000000091.1	6765	6468.45	20	0.429932
ENSONIT00000000092.1	2004	1707.45	0	0
ENSONIT00000000093.1	663	370.32	0	0
ENSONIT00000000094.1	2085	1788.45	137	10.6516
ENSONIT00000000095.1	3537	3240.45	70.6649	3.03228
ENSONIT00000000096.1	4064	3767.45	28.3351	1.0458
ENSONIT00000000097.1	2633	2336.45	741	44.0994
ENSONIT00000000098.1	1083	786.447	152.65	26.9897
ENSONIT00000000099.1	891	594.793	827	193.335
ENSONIT00000000100.1	1542	1245.45	4	0.446586
ENSONIT00000000101.1	1449	1152.45	627	75.6514
ENSONIT00000000102.1	480	202.32	1	0.687277
ENSONIT00000000103.1	5578	5281.45	166	4.37044
ENSONIT00000000104.1	1428	1131.45	3	0.368686
ENSONIT00000000105.1	2163	1866.45	36	2.68199
ENSONIT00000000106.1	2614	2317.45	0	0
ENSONIT00000000107.1	1398	1101.45	0	0
ENSONIT00000000108.1	2879	2582.45	338	18.1993
ENSONIT00000000109.1	4139	3842.45	143.854	5.20576
ENSONIT00000000110.1	3540	3243.45	4.14611	0.177748
ENSONIT00000000111.1	4344	4047.45	95.8461	3.29279
ENSONIT00000000112.1	1965	1668.45	274	22.8354
ENSONIT00000000113.1	1420	1123.45	2	0.247541
ENSONIT00000000114.1	2532	2235.45	23	1.43065
ENSONIT00000000115.1	6356	6059.45	176	4.03878
ENSONIT00000000116.1	3789	3492.45	0	0
ENSONIT00000000117.1	1740	1443.45	0	0
ENSONIT00000000118.1	2960	2663.45	29	1.51399
ENSONIT00000000119.1	699	405.246	0	0
ENSONIT00000000120.1	1338	1041.45	595	79.442
ENSONIT00000000121.1	951	654.569	327	69.4645
ENSONIT00000000122.1	657	364.556	870	331.837
ENSONIT00000000123.1	3098	2801.45	258	12.8058
ENSONIT00000000124.1	2273	1976.45	629.302	44.2735
ENSONIT00000000125.1	1245	948.447	0	0
ENSONIT00000000126.1	3243	2946.45	8	0.377539
ENSONIT00000000127.1	4849	4552.45	264.388	8.07546
ENSONIT00000000128.1	3687	3390.45	3.61188	0.148131
ENSONIT00000000129.1	1728	1431.45	35	3.39987
ENSONIT00000000130.1	1483	1186.45	606	71.0222
ENSONIT00000000131.1	2301	2004.45	112	7.76951
ENSONIT00000000132.1	960	663.551	0	0
ENSONIT00000000133.1	5154	4857.45	217	6.21186
ENSONIT00000000134.1	885	588.818	3	0.708453
ENSONIT00000000135.1	7644	7347.45	44	0.832696
ENSONIT00000000136.1	4290	3993.45	0	0
ENSONIT00000000137.1	3485	3188.45	0	0
ENSONIT00000000138.1	2876	2579.45	6	0.323441
ENSONIT00000000139.1	1812	1515.45	0	0
ENSONIT00000000140.1	6844	6547.45	8.20825	0.174321
ENSONIT00000000141.1	1913	1616.45	954	82.0648
ENSONIT00000000142.1	2423	2126.45	157.748	10.3152
ENSONIT00000000143.1	2451	2154.45	7.25206	0.468054
ENSONIT00000000144.1	2003	1706.45	24	1.95564
ENSONIT00000000145.1	792	496.606	62	17.36
ENSONIT00000000146.1	7513	7216.45	7.0287	0.135432
ENSONIT00000000147.1	3461	3164.45	1983	87.1355
ENSONIT00000000148.1	2439	2142.45	0	0
ENSONIT00000000149.1	2400	2103.45	9.71002	0.641887
ENSONIT00000000150.1	1182	885.447	6.05928	0.951543
ENSONIT00000000151.1	483	204.868	0	0
ENSONIT00000000152.1	870	573.931	624	151.18
ENSONIT00000000153.1	1146	849.447	10.9718	1.79602
ENSONIT00000000154.1	1218	921.447	8.02821	1.21149
ENSONIT00000000155.1	1659	1362.45	0	0
ENSONIT00000000156.1	1671	1374.45	0	0
ENSONIT00000000157.1	6499	6202.45	58	1.30027
ENSONIT00000000158.1	8869	8572.45	289	4.68774
ENSONIT00000000159.1	3754	3457.45	110	4.42392
ENSONIT00000000160.1	5545	5248.45	0	0
ENSONIT00000000161.1	1863	1566.45	1	0.0887676
ENSONIT00000000162.1	753	458.147	0	0
ENSONIT00000000163.1	672	379.046	2.08135	0.763525
ENSONIT00000000164.1	1128	831.447	4	0.668953
ENSONIT00000000165.1	2371	2074.45	23.6638	1.58618
ENSONIT00000000166.1	7227	6930.45	337	6.76144
ENSONIT00000000167.1	6312	6015.45	0	0
ENSONIT00000000168.1	2126	1829.45	18	1.36812
ENSONIT00000000169.1	6003	5706.45	621.937	15.1548
ENSONIT00000000170.1	693	399.41	7	2.43697
ENSONIT00000000171.1	4604	4307.45	263.357	8.5015
ENSONIT00000000172.1	1077	780.447	244.706	43.5985
ENSONIT00000000173.1	987	690.469	310	62.4292
ENSONIT00000000174.1	6844	6547.45	94.1696	1.9999
ENSONIT00000000175.1	3775	3478.45	13	0.519671
ENSONIT00000000176.1	1338	1041.45	694	92.66
ENSONIT00000000177.1	7865	7568.45	15.7097	0.288623
ENSONIT00000000178.1	4710	4413.45	10.2903	0.324206
ENSONIT00000000179.1	6386	6089.45	92	2.10078
ENSONIT00000000180.1	2559	2262.45	0	0
ENSONIT00000000181.1	9117	8820.45	0	0
