target_id	length	eff_length	est_counts	tpm
ENSONIT00000000001.1	7527	7214.26	254.06	5.76778
ENSONIT00000000002.1	2865	2552.26	25.3375	1.62594
ENSONIT00000000003.1	1261	948.26	106	18.3081
ENSONIT00000000004.1	5342	5029.26	1203	39.1765
ENSONIT00000000005.1	3889	3576.26	137	6.27416
ENSONIT00000000006.1	948	635.502	0	0
ENSONIT00000000007.1	3180	2867.26	86	4.91242
ENSONIT00000000008.1	487	200.499	4528	3698.78
ENSONIT00000000009.1	1438	1125.26	25	3.63874
ENSONIT00000000010.1	837	525.38	28	8.72868
ENSONIT00000000011.1	7684	7371.26	71	1.57754
ENSONIT00000000012.1	6448	6135.26	138.383	3.69413
ENSONIT00000000013.1	1659	1346.26	44.6347	5.4301
ENSONIT00000000014.1	1419	1106.26	57.9827	8.58431
ENSONIT00000000015.1	903	590.759	5	1.38619
ENSONIT00000000016.1	1940	1627.26	33.0727	3.32872
ENSONIT00000000017.1	933	620.565	0	0
ENSONIT00000000018.1	3892	3579.26	451	20.637
ENSONIT00000000019.1	1045	732.26	18.23	4.07743
ENSONIT00000000020.1	2356	2043.26	5	0.400784
ENSONIT00000000021.1	4333	4020.26	123	5.01089
ENSONIT00000000022.1	1581	1268.26	4.22996	0.546251
ENSONIT00000000023.1	4614	4301.26	235	8.94822
ENSONIT00000000024.1	3198	2885.26	0	0
ENSONIT00000000025.1	4590	4277.26	47.77	1.82917
ENSONIT00000000026.1	681	373.925	317	138.848
ENSONIT00000000027.1	828	516.53	0	0
ENSONIT00000000028.1	1315	1002.26	6	0.980472
ENSONIT00000000029.1	771	460.699	0	0
ENSONIT00000000030.1	705	396.79	0	0
ENSONIT00000000031.1	1431	1118.26	1	0.146461
ENSONIT00000000032.1	732	422.787	3	1.16216
ENSONIT00000000033.1	1746	1433.26	6.44767	0.736787
ENSONIT00000000034.1	489	202.11	1.10351	0.89424
ENSONIT00000000035.1	4196	3883.26	2314.56	97.6193
ENSONIT00000000036.1	663	356.857	0	0
ENSONIT00000000037.1	1910	1597.26	29	2.97363
ENSONIT00000000038.1	444	166.995	7.89649	7.74451
ENSONIT00000000039.1	3574	3261.26	149	7.48282
ENSONIT00000000040.1	4793	4480.26	1106.29	40.4419
ENSONIT00000000041.1	3381	3068.26	61.7051	3.29377
ENSONIT00000000042.1	2159	1846.26	21	1.8629
ENSONIT00000000043.1	2452	2139.26	158.442	12.1303
ENSONIT00000000044.1	1593	1280.26	0	0
ENSONIT00000000045.1	2701	2388.26	66	4.52613
ENSONIT00000000046.1	822	510.578	0	0
ENSONIT00000000047.1	5615	5302.26	345.603	10.6753
ENSONIT00000000048.1	3524	3211.26	140.364	7.15888
ENSONIT00000000049.1	2216	1903.26	142.802	12.2885
ENSONIT00000000050.1	3987	3674.26	195	8.69219
ENSONIT00000000051.1	1779	1466.26	134	14.9678
ENSONIT00000000052.1	4225	3912.26	366.514	15.3436
ENSONIT00000000053.1	252	53.1875	8	24.6346
ENSONIT00000000054.1	1925	1612.26	0	0
ENSONIT00000000055.1	2408	2095.26	62	4.84639
ENSONIT00000000056.1	621	317.607	0	0
ENSONIT00000000057.1	2756	2443.26	1810	121.331
ENSONIT00000000058.1	1560	1247.26	169	22.1919
ENSONIT00000000059.1	4662	4349.26	250	9.41432
ENSONIT00000000060.1	3705	3392.26	66	3.18654
ENSONIT00000000061.1	5249	4936.26	32	1.06174
ENSONIT00000000062.1	3788	3475.26	61.2995	2.88891
ENSONIT00000000063.1	1281	968.26	0	0
ENSONIT00000000064.1	1084	771.26	22	4.67182
ENSONIT00000000065.1	932	619.578	38	10.0451
ENSONIT00000000066.1	1914	1601.26	201	20.5588
ENSONIT00000000067.1	989	676.306	61	14.7724
ENSONIT00000000068.1	2325	2012.26	29	2.36036
ENSONIT00000000069.1	3923	3610.26	111	5.03557
ENSONIT00000000070.1	3705	3392.26	86	4.15216
ENSONIT00000000071.1	2997	2684.26	0	0
ENSONIT00000000072.1	1976	1663.26	9	0.88623
ENSONIT00000000073.1	4689	4376.26	67	2.50747
ENSONIT00000000074.1	1955	1642.26	572	57.0451
ENSONIT00000000075.1	5508	5195.26	67.6753	2.13347
ENSONIT00000000076.1	3426	3113.26	64.0784	3.37102
ENSONIT00000000077.1	5038	4725.26	210	7.27877
ENSONIT00000000078.1	4171	3858.26	306	12.9896
ENSONIT00000000079.1	2354	2041.26	295.035	23.6722
ENSONIT00000000080.1	2515	2202.26	110	8.18066
ENSONIT00000000081.1	2378	2065.26	28.6954	2.27563
ENSONIT00000000082.1	1662	1349.26	2.56416	0.311253
ENSONIT00000000083.1	2361	2048.26	202.229	16.1704
ENSONIT00000000084.1	3525	3212.26	442	22.5359
ENSONIT00000000085.1	1716	1403.26	28	3.26802
ENSONIT00000000086.1	8305	7992.26	116	2.37713
ENSONIT00000000087.1	1392	1079.26	110	16.6929
ENSONIT00000000088.1	3217	2904.26	179.125	10.1015
ENSONIT00000000089.1	804	492.943	113.597	37.7428
ENSONIT00000000090.1	1897	1584.26	219	22.6403
ENSONIT00000000091.1	6765	6452.26	86	2.18299
ENSONIT00000000092.1	2004	1691.26	31	3.00203
ENSONIT00000000093.1	663	356.857	71	32.5858
ENSONIT00000000094.1	2085	1772.26	41	3.78897
ENSONIT00000000095.1	3537	3224.26	70.2706	3.56951
ENSONIT00000000096.1	4064	3751.26	25.7294	1.12335
ENSONIT00000000097.1	2633	2320.26	37	2.61174
ENSONIT00000000098.1	1083	770.26	17	3.61473
ENSONIT00000000099.1	891	578.86	12	3.39525
ENSONIT00000000100.1	1542	1229.26	34	4.53001
