target_id	length	eff_length	est_counts	tpm
ENSONIT00000000001.1	7527	7224.03	335.537	8.21229
ENSONIT00000000002.1	2865	2562.03	4.3173	0.297942
ENSONIT00000000003.1	1261	958.026	427.529	78.9025
ENSONIT00000000004.1	5342	5039.03	1	0.0350878
ENSONIT00000000005.1	3889	3586.03	21	1.0354
ENSONIT00000000006.1	948	645.216	0	0
ENSONIT00000000007.1	3180	2877.03	41	2.51967
ENSONIT00000000008.1	487	209.926	2352	1980.95
ENSONIT00000000009.1	1438	1135.03	41	6.38677
ENSONIT00000000010.1	837	535.281	1	0.33031
ENSONIT00000000011.1	7684	7381.03	19	0.455135
ENSONIT00000000012.1	6448	6145.03	118.889	3.42074
ENSONIT00000000013.1	1659	1356.03	1.76477	0.230103
ENSONIT00000000014.1	1419	1116.03	85.3465	13.5212
ENSONIT00000000015.1	903	600.528	3	0.883265
ENSONIT00000000016.1	1940	1637.03	3.75093	0.405123
ENSONIT00000000017.1	933	630.315	0	0
ENSONIT00000000018.1	3892	3589.03	80	3.94109
ENSONIT00000000019.1	1045	742.026	6.51511	1.55241
ENSONIT00000000020.1	2356	2053.03	0	0
ENSONIT00000000021.1	4333	4030.03	117	5.13312
ENSONIT00000000022.1	1581	1278.03	5	0.691725
ENSONIT00000000023.1	4614	4311.03	69.8473	2.86465
ENSONIT00000000024.1	3198	2895.03	0.152703	0.00932608
ENSONIT00000000025.1	4590	4287.03	24	0.989824
ENSONIT00000000026.1	681	384.23	28	12.8846
ENSONIT00000000027.1	828	526.408	0	0
ENSONIT00000000028.1	1315	1012.03	0	0
ENSONIT00000000029.1	771	470.627	0	0
ENSONIT00000000030.1	705	407.051	0	0
ENSONIT00000000031.1	1431	1128.03	0	0
ENSONIT00000000032.1	732	432.821	0	0
ENSONIT00000000033.1	1746	1443.03	0	0
ENSONIT00000000034.1	489	211.528	4	3.34345
ENSONIT00000000035.1	4196	3893.03	2150.75	97.6798
ENSONIT00000000036.1	663	367.22	1	0.481479
ENSONIT00000000037.1	1910	1607.03	4	0.440089
ENSONIT00000000038.1	444	175.577	3	3.02104
ENSONIT00000000039.1	3574	3271.03	51	2.7567
ENSONIT00000000040.1	4793	4490.03	3.17991	0.125218
ENSONIT00000000041.1	3381	3078.03	1.82009	0.10455
ENSONIT00000000042.1	2159	1856.03	13	1.2384
ENSONIT00000000043.1	2452	2149.03	110.255	9.07109
ENSONIT00000000044.1	1593	1290.03	0	0
ENSONIT00000000045.1	2701	2398.03	4	0.294923
ENSONIT00000000046.1	822	520.48	0	0
ENSONIT00000000047.1	5615	5312.03	30	0.998537
ENSONIT00000000048.1	3524	3221.03	12.981	0.712551
ENSONIT00000000049.1	2216	1913.03	20.6875	1.91201
ENSONIT00000000050.1	3987	3684.03	3	0.14398
ENSONIT00000000051.1	1779	1476.03	220	26.3531
ENSONIT00000000052.1	4225	3922.03	2.14401	0.0966537
ENSONIT00000000053.1	252	55.3059	0	0
ENSONIT00000000054.1	1925	1622.03	0	0
ENSONIT00000000055.1	2408	2105.03	1	0.0839935
ENSONIT00000000056.1	621	327.952	0	0
ENSONIT00000000057.1	2756	2453.03	843	60.7615
ENSONIT00000000058.1	1560	1257.03	45	6.32953
ENSONIT00000000059.1	4662	4359.03	160	6.48983
ENSONIT00000000060.1	3705	3402.03	20	1.03943
ENSONIT00000000061.1	5249	4946.03	2	0.0714952
ENSONIT00000000062.1	3788	3485.03	5.25318	0.266513
ENSONIT00000000063.1	1281	978.026	0	0
