target_id	length	eff_length	est_counts	tpm
ENSONIT00000000001.1	7527	7228.39	326.828	8.70465
ENSONIT00000000002.1	2865	2566.39	47.8382	3.58861
ENSONIT00000000003.1	1261	962.389	450.648	90.1488
ENSONIT00000000004.1	5342	5043.39	8723	332.979
ENSONIT00000000005.1	3889	3590.39	107	5.73741
ENSONIT00000000006.1	948	649.518	0	0
ENSONIT00000000007.1	3180	2881.39	280	18.7081
ENSONIT00000000008.1	487	210.794	2219	2026.62
ENSONIT00000000009.1	1438	1139.39	0	0
ENSONIT00000000010.1	837	539.257	0	0
ENSONIT00000000011.1	7684	7385.39	155	4.04047
ENSONIT00000000012.1	6448	6149.39	211.878	6.63325
ENSONIT00000000013.1	1659	1360.39	66.1277	9.35823
ENSONIT00000000014.1	1419	1120.39	85.7114	14.728
ENSONIT00000000015.1	903	604.707	18.2833	5.82079
ENSONIT00000000016.1	1940	1641.39	63.5718	7.45635
ENSONIT00000000017.1	933	634.56	3.83378	1.16313
ENSONIT00000000018.1	3892	3593.39	211	11.3045
ENSONIT00000000019.1	1045	746.389	49.7796	12.8398
ENSONIT00000000020.1	2356	2057.39	2	0.187149
ENSONIT00000000021.1	4333	4034.39	44	2.09966
ENSONIT00000000022.1	1581	1282.39	0	0
ENSONIT00000000023.1	4614	4315.39	264.21	11.787
ENSONIT00000000024.1	3198	2899.39	38.79	2.57565
ENSONIT00000000025.1	4590	4291.39	24	1.07668
ENSONIT00000000026.1	681	386.752	1715	853.699
ENSONIT00000000027.1	828	530.364	0	0
ENSONIT00000000028.1	1315	1016.39	0	0
ENSONIT00000000029.1	771	474.318	0	0
ENSONIT00000000030.1	705	409.913	0	0
ENSONIT00000000031.1	1431	1132.39	1	0.170011
ENSONIT00000000032.1	732	436.162	0	0
ENSONIT00000000033.1	1746	1447.39	1.11815	0.148727
ENSONIT00000000034.1	489	212.419	7	6.34421
ENSONIT00000000035.1	4196	3897.39	1459	72.0701
ENSONIT00000000036.1	663	369.586	2.9195	1.52078
ENSONIT00000000037.1	1910	1611.39	20	2.38948
ENSONIT00000000038.1	444	176.063	4	4.37385
ENSONIT00000000039.1	3574	3275.39	286	16.8103
ENSONIT00000000040.1	4793	4494.39	0	0
ENSONIT00000000041.1	3381	3082.39	0	0
ENSONIT00000000042.1	2159	1860.39	56	5.79506
ENSONIT00000000043.1	2452	2153.39	167	14.9303
ENSONIT00000000044.1	1593	1294.39	0	0
ENSONIT00000000045.1	2701	2402.39	0	0
ENSONIT00000000046.1	822	524.467	0	0
ENSONIT00000000047.1	5615	5316.39	1367.05	49.5041
ENSONIT00000000048.1	3524	3225.39	19.6933	1.17547
ENSONIT00000000049.1	2216	1917.39	188.648	18.9415
ENSONIT00000000050.1	3987	3688.39	0	0
ENSONIT00000000051.1	1779	1480.39	139	18.0764
ENSONIT00000000052.1	4225	3926.39	18.3022	0.897393
ENSONIT00000000053.1	252	54.364	1	3.54129
ENSONIT00000000054.1	1925	1626.39	0	0
ENSONIT00000000055.1	2408	2109.39	84	7.66648
ENSONIT00000000056.1	621	329.957	0	0
ENSONIT00000000057.1	2756	2457.39	632	49.5127
ENSONIT00000000058.1	1560	1261.39	219	33.4248
ENSONIT00000000059.1	4662	4363.39	617	27.2229
ENSONIT00000000060.1	3705	3406.39	149	8.42103
ENSONIT00000000061.1	5249	4950.39	124	4.82232
ENSONIT00000000062.1	3788	3489.39	27.2476	1.50332
ENSONIT00000000063.1	1281	982.389	0	0
ENSONIT00000000064.1	1084	785.389	3	0.735376
ENSONIT00000000065.1	932	633.566	35	10.6353
ENSONIT00000000066.1	1914	1615.39	2484	296.038
ENSONIT00000000067.1	989	690.416	111	30.9518
ENSONIT00000000068.1	2325	2026.39	55	5.22532
ENSONIT00000000069.1	3923	3624.39	126	6.69282
ENSONIT00000000070.1	3705	3406.39	31	1.75203
ENSONIT00000000071.1	2997	2698.39	0	0
ENSONIT00000000072.1	1976	1677.39	4	0.459092
ENSONIT00000000073.1	4689	4390.39	96	4.20961
ENSONIT00000000074.1	1955	1656.39	684	79.5
ENSONIT00000000075.1	5508	5209.39	139.717	5.16339
ENSONIT00000000076.1	3426	3127.39	17.1229	1.05407
ENSONIT00000000077.1	5038	4739.39	105	4.26521
ENSONIT00000000078.1	4171	3872.39	699	34.7513
ENSONIT00000000079.1	2354	2055.39	3	0.280996
ENSONIT00000000080.1	2515	2216.39	211	18.3278
ENSONIT00000000081.1	2378	2079.39	2.04982	0.189781
ENSONIT00000000082.1	1662	1363.39	0	0
ENSONIT00000000083.1	2361	2062.39	53.1668	4.96299
ENSONIT00000000084.1	3525	3226.39	534	31.8638
ENSONIT00000000085.1	1716	1417.39	52	7.06297
ENSONIT00000000086.1	8305	8006.39	452	10.8686
ENSONIT00000000087.1	1392	1093.39	62	10.9167
ENSONIT00000000088.1	3217	2918.39	192.647	12.7084
ENSONIT00000000089.1	804	506.744	120.549	45.7982
ENSONIT00000000090.1	1897	1598.39	1078	129.84
ENSONIT00000000091.1	6765	6466.39	628	18.697
ENSONIT00000000092.1	2004	1705.39	5	0.564443
ENSONIT00000000093.1	663	369.586	164	85.4283
ENSONIT00000000094.1	2085	1786.39	41	4.41856
ENSONIT00000000095.1	3537	3238.39	229.556	13.6469
ENSONIT00000000096.1	4064	3765.39	87.4443	4.4709
ENSONIT00000000097.1	2633	2334.39	101	8.32955
ENSONIT00000000098.1	1083	784.389	11	2.69982
ENSONIT00000000099.1	891	592.796	0	0
