target_id	length	eff_length	est_counts	tpm
ENSONIT00000000001.1	7527	7228.04	75.2067	1.50398
ENSONIT00000000002.1	2865	2566.04	62.1555	3.50124
ENSONIT00000000003.1	1261	962.041	52.6807	7.91523
ENSONIT00000000004.1	5342	5043.04	3	0.0859873
ENSONIT00000000005.1	3889	3590.04	63	2.53657
ENSONIT00000000006.1	948	649.168	0	0
ENSONIT00000000007.1	3180	2881.04	22	1.10377
ENSONIT00000000008.1	487	209.644	6013	4145.85
ENSONIT00000000009.1	1438	1139.04	0	0
ENSONIT00000000010.1	837	538.765	1	0.268291
ENSONIT00000000011.1	7684	7385.04	30	0.587184
ENSONIT00000000012.1	6448	6149.04	73.815	1.73517
ENSONIT00000000013.1	1659	1360.04	5.67365	0.602999
ENSONIT00000000014.1	1419	1120.04	40.5114	5.22816
ENSONIT00000000015.1	903	604.339	3	0.71754
ENSONIT00000000016.1	1940	1641.04	27.9001	2.4575
ENSONIT00000000017.1	933	634.219	0	0
ENSONIT00000000018.1	3892	3593.04	52	2.09193
ENSONIT00000000019.1	1045	746.041	7.00895	1.35799
ENSONIT00000000020.1	2356	2057.04	0	0
ENSONIT00000000021.1	4333	4034.04	0	0
ENSONIT00000000022.1	1581	1282.04	0	0
ENSONIT00000000023.1	4614	4315.04	50.8826	1.70447
ENSONIT00000000024.1	3198	2899.04	4.11739	0.205293
ENSONIT00000000025.1	4590	4291.04	7	0.235799
ENSONIT00000000026.1	681	386.186	21	7.8601
ENSONIT00000000027.1	828	529.863	0	0
ENSONIT00000000028.1	1315	1016.04	0	0
ENSONIT00000000029.1	771	473.687	0	0
ENSONIT00000000030.1	705	409.406	0	0
ENSONIT00000000031.1	1431	1132.04	39.4782	5.04082
ENSONIT00000000032.1	732	435.569	0	0
ENSONIT00000000033.1	1746	1447.04	1	0.0998907
ENSONIT00000000034.1	489	211.36	2	1.36777
ENSONIT00000000035.1	4196	3897.04	2172.58	80.5834
ENSONIT00000000036.1	663	368.934	0	0
ENSONIT00000000037.1	1910	1611.04	0	0
ENSONIT00000000038.1	444	175.019	2	1.65177
ENSONIT00000000039.1	3574	3275.04	47	2.07437
ENSONIT00000000040.1	4793	4494.04	0	0
ENSONIT00000000041.1	3381	3082.04	0	0
ENSONIT00000000042.1	2159	1860.04	10	0.777111
ENSONIT00000000043.1	2452	2153.04	111.425	7.48058
ENSONIT00000000044.1	1593	1294.04	0	0
ENSONIT00000000045.1	2701	2402.04	0	0
ENSONIT00000000046.1	822	523.938	1	0.275883
ENSONIT00000000047.1	5615	5316.04	16.4251	0.446606
ENSONIT00000000048.1	3524	3225.04	5.59129	0.250601
ENSONIT00000000049.1	2216	1917.04	38.067	2.87027
ENSONIT00000000050.1	3987	3688.04	5	0.195966
ENSONIT00000000051.1	1779	1480.04	111	10.8406
ENSONIT00000000052.1	4225	3926.04	3.29675	0.121377
ENSONIT00000000053.1	252	53.1218	367	998.617
ENSONIT00000000054.1	1925	1626.04	437	38.8468
ENSONIT00000000055.1	2408	2109.04	4	0.274145
ENSONIT00000000056.1	621	329.229	0	0
ENSONIT00000000057.1	2756	2457.04	2204	129.66
ENSONIT00000000058.1	1560	1261.04	225	25.7905
