target_id	length	eff_length	est_counts	tpm
ENSONIT00000000001.1	7527	7216.88	1182.23	31.2345
ENSONIT00000000002.1	2865	2554.88	63.7479	4.7575
ENSONIT00000000003.1	1261	950.882	742.746	148.935
ENSONIT00000000004.1	5342	5031.88	209	7.91954
ENSONIT00000000005.1	3889	3578.88	177	9.42996
ENSONIT00000000006.1	948	638.007	0	0
ENSONIT00000000007.1	3180	2869.88	451	29.9638
ENSONIT00000000008.1	487	201.355	4402	4168.43
ENSONIT00000000009.1	1438	1127.88	1	0.169052
ENSONIT00000000010.1	837	527.864	2	0.722423
ENSONIT00000000011.1	7684	7373.88	250	6.4644
ENSONIT00000000012.1	6448	6137.88	579.835	18.0123
ENSONIT00000000013.1	1659	1348.88	152.573	21.567
ENSONIT00000000014.1	1419	1108.88	268.377	46.1471
ENSONIT00000000015.1	903	593.25	39.2145	12.6036
ENSONIT00000000016.1	1940	1629.88	125.144	14.6399
ENSONIT00000000017.1	933	623.088	1.86133	0.569585
ENSONIT00000000018.1	3892	3581.88	643	34.2282
ENSONIT00000000019.1	1045	734.882	190.25	49.3617
ENSONIT00000000020.1	2356	2045.88	3	0.279592
ENSONIT00000000021.1	4333	4022.88	1	0.0473966
ENSONIT00000000022.1	1581	1270.88	6	0.900182
ENSONIT00000000023.1	4614	4303.88	1929.94	85.5004
ENSONIT00000000024.1	3198	2887.88	150.058	9.9075
ENSONIT00000000025.1	4590	4279.88	9	0.400954
ENSONIT00000000026.1	681	375.827	121	61.3877
ENSONIT00000000027.1	828	518.975	7.467e-05	2.74337e-05
ENSONIT00000000028.1	1315	1004.88	2.05359	0.389657
ENSONIT00000000029.1	771	462.898	0	0
ENSONIT00000000030.1	705	398.8	1	0.478111
ENSONIT00000000031.1	1431	1120.88	3.44897	0.586697
ENSONIT00000000032.1	732	424.9	1	0.448743
ENSONIT00000000033.1	1746	1435.88	2.37846	0.315836
ENSONIT00000000034.1	489	202.982	1	0.939346
ENSONIT00000000035.1	4196	3885.88	1882.22	92.3558
ENSONIT00000000036.1	663	358.692	0	0
ENSONIT00000000037.1	1910	1599.88	8	0.953424
ENSONIT00000000038.1	444	167.473	0	0
ENSONIT00000000039.1	3574	3263.88	471	27.5151
ENSONIT00000000040.1	4793	4482.88	38.2224	1.62572
ENSONIT00000000041.1	3381	3070.88	4.77759	0.29664
ENSONIT00000000042.1	2159	1848.88	187	19.2849
ENSONIT00000000043.1	2452	2141.88	252.784	22.5029
ENSONIT00000000044.1	1593	1282.88	0	0
ENSONIT00000000045.1	2701	2390.88	4	0.318997
ENSONIT00000000046.1	822	513.07	0	0
ENSONIT00000000047.1	5615	5304.88	560.946	20.1618
ENSONIT00000000048.1	3524	3213.88	36.1324	2.14364
ENSONIT00000000049.1	2216	1905.88	418.003	41.8184
ENSONIT00000000050.1	3987	3676.88	26	1.34827
ENSONIT00000000051.1	1779	1468.88	371	48.1583
ENSONIT00000000052.1	4225	3914.88	15.2278	0.741654
ENSONIT00000000053.1	252	52.6342	5	18.1128
ENSONIT00000000054.1	1925	1614.88	6	0.708426
ENSONIT00000000055.1	2408	2097.88	112.051	10.184
ENSONIT00000000056.1	621	319.238	0.94904	0.566832
ENSONIT00000000057.1	2756	2445.88	1908	148.74
ENSONIT00000000058.1	1560	1249.88	191	29.1372
ENSONIT00000000059.1	4662	4351.88	641	28.0844
ENSONIT00000000060.1	3705	3394.88	315	17.6917
ENSONIT00000000061.1	5249	4938.88	60	2.31636
ENSONIT00000000062.1	3788	3477.88	23.2697	1.27573
ENSONIT00000000063.1	1281	970.882	0	0
ENSONIT00000000064.1	1084	773.882	2	0.492764
ENSONIT00000000065.1	932	622.091	114	34.941
ENSONIT00000000066.1	1914	1603.88	159	18.902
ENSONIT00000000067.1	989	678.912	175	49.1483
ENSONIT00000000068.1	2325	2014.88	144	13.6269
ENSONIT00000000069.1	3923	3612.88	379	20.0018
ENSONIT00000000070.1	3705	3394.88	1100.64	61.8166
ENSONIT00000000071.1	2997	2686.88	0.359728	0.0255276
ENSONIT00000000072.1	1976	1665.88	54	6.18064
ENSONIT00000000073.1	4689	4378.88	303	13.1936
ENSONIT00000000074.1	1955	1644.88	414	47.9899
ENSONIT00000000075.1	5508	5197.88	167.928	6.15999
ENSONIT00000000076.1	3426	3115.88	175.335	10.7293
ENSONIT00000000077.1	5038	4727.88	38	1.5325
ENSONIT00000000078.1	4171	3860.88	714	35.2611
ENSONIT00000000079.1	2354	2043.88	23	2.14564
ENSONIT00000000080.1	2515	2204.88	380	32.8611
ENSONIT00000000081.1	2378	2067.88	179.394	16.5412
ENSONIT00000000082.1	1662	1351.88	0	0
ENSONIT00000000083.1	2361	2050.88	35.1224	3.26533
ENSONIT00000000084.1	3525	3214.88	1854	109.959
ENSONIT00000000085.1	1716	1405.88	352	47.7395
ENSONIT00000000086.1	8305	7994.88	1047	24.97
ENSONIT00000000087.1	1392	1081.88	432	76.1356
ENSONIT00000000088.1	3217	2906.88	90.4846	5.93515
ENSONIT00000000089.1	804	495.299	49.5825	19.0873
ENSONIT00000000090.1	1897	1586.88	445	53.4687
ENSONIT00000000091.1	6765	6454.88	245	7.23706
ENSONIT00000000092.1	2004	1693.88	8	0.900515
ENSONIT00000000093.1	663	358.692	20	10.6315
